species,chromosome,type,chunks,length_kb
Rhynchospora_breviuscula,CM050401.1,gap,71,355
Rhynchospora_breviuscula,CM050401.1,array,3,15
Rhynchospora_breviuscula,CM050401.1,gap,45,225
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,86,430
Rhynchospora_breviuscula,CM050401.1,array,2,10
Rhynchospora_breviuscula,CM050401.1,gap,27,135
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,125,625
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,55,275
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,64,320
Rhynchospora_breviuscula,CM050401.1,array,2,10
Rhynchospora_breviuscula,CM050401.1,gap,39,195
Rhynchospora_breviuscula,CM050401.1,array,3,15
Rhynchospora_breviuscula,CM050401.1,gap,52,260
Rhynchospora_breviuscula,CM050401.1,array,3,15
Rhynchospora_breviuscula,CM050401.1,gap,73,365
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,85,425
Rhynchospora_breviuscula,CM050401.1,array,3,15
Rhynchospora_breviuscula,CM050401.1,gap,74,370
Rhynchospora_breviuscula,CM050401.1,array,1,5
Rhynchospora_breviuscula,CM050401.1,gap,22,110
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,97,485
Rhynchospora_breviuscula,CM050401.1,array,3,15
Rhynchospora_breviuscula,CM050401.1,gap,142,710
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,81,405
Rhynchospora_breviuscula,CM050401.1,array,7,35
Rhynchospora_breviuscula,CM050401.1,gap,50,250
Rhynchospora_breviuscula,CM050401.1,array,6,30
Rhynchospora_breviuscula,CM050401.1,gap,87,435
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,64,320
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,115,575
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,121,605
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,59,295
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,90,450
Rhynchospora_breviuscula,CM050401.1,array,6,30
Rhynchospora_breviuscula,CM050401.1,gap,84,420
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,80,400
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,69,345
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,22,110
Rhynchospora_breviuscula,CM050401.1,array,6,30
Rhynchospora_breviuscula,CM050401.1,gap,92,460
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,52,260
Rhynchospora_breviuscula,CM050401.1,array,3,15
Rhynchospora_breviuscula,CM050401.1,gap,107,535
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,93,465
Rhynchospora_breviuscula,CM050401.1,array,7,35
Rhynchospora_breviuscula,CM050401.1,gap,174,870
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,35,175
Rhynchospora_breviuscula,CM050401.1,array,2,10
Rhynchospora_breviuscula,CM050401.1,gap,3,15
Rhynchospora_breviuscula,CM050401.1,array,2,10
Rhynchospora_breviuscula,CM050401.1,gap,129,645
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,92,460
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,48,240
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,146,730
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,12,60
Rhynchospora_breviuscula,CM050401.1,array,3,15
Rhynchospora_breviuscula,CM050401.1,gap,30,150
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,94,470
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,67,335
Rhynchospora_breviuscula,CM050401.1,array,6,30
Rhynchospora_breviuscula,CM050401.1,gap,80,400
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,93,465
Rhynchospora_breviuscula,CM050401.1,array,3,15
Rhynchospora_breviuscula,CM050401.1,gap,4,20
Rhynchospora_breviuscula,CM050401.1,array,3,15
Rhynchospora_breviuscula,CM050401.1,gap,23,115
Rhynchospora_breviuscula,CM050401.1,array,3,15
Rhynchospora_breviuscula,CM050401.1,gap,26,130
Rhynchospora_breviuscula,CM050401.1,array,1,5
Rhynchospora_breviuscula,CM050401.1,gap,60,300
Rhynchospora_breviuscula,CM050401.1,array,3,15
Rhynchospora_breviuscula,CM050401.1,gap,4,20
Rhynchospora_breviuscula,CM050401.1,array,1,5
Rhynchospora_breviuscula,CM050401.1,gap,78,390
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,225,1125
Rhynchospora_breviuscula,CM050401.1,array,3,15
Rhynchospora_breviuscula,CM050401.1,gap,1,5
Rhynchospora_breviuscula,CM050401.1,array,1,5
Rhynchospora_breviuscula,CM050401.1,gap,126,630
Rhynchospora_breviuscula,CM050401.1,array,6,30
Rhynchospora_breviuscula,CM050401.1,gap,27,135
Rhynchospora_breviuscula,CM050401.1,array,3,15
Rhynchospora_breviuscula,CM050401.1,gap,133,665
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,42,210
Rhynchospora_breviuscula,CM050401.1,array,2,10
Rhynchospora_breviuscula,CM050401.1,gap,94,470
Rhynchospora_breviuscula,CM050401.1,array,6,30
Rhynchospora_breviuscula,CM050401.1,gap,54,270
Rhynchospora_breviuscula,CM050401.1,array,3,15
Rhynchospora_breviuscula,CM050401.1,gap,187,935
Rhynchospora_breviuscula,CM050401.1,array,9,45
Rhynchospora_breviuscula,CM050401.1,gap,158,790
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,146,730
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,39,195
Rhynchospora_breviuscula,CM050401.1,array,2,10
Rhynchospora_breviuscula,CM050401.1,gap,5,25
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,12,60
Rhynchospora_breviuscula,CM050401.1,array,6,30
Rhynchospora_breviuscula,CM050401.1,gap,5,25
Rhynchospora_breviuscula,CM050401.1,array,3,15
Rhynchospora_breviuscula,CM050401.1,gap,99,495
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,59,295
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,31,155
Rhynchospora_breviuscula,CM050401.1,array,3,15
Rhynchospora_breviuscula,CM050401.1,gap,2,10
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,130,650
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,84,420
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,86,430
Rhynchospora_breviuscula,CM050401.1,array,5,25
Rhynchospora_breviuscula,CM050401.1,gap,155,775
Rhynchospora_breviuscula,CM050401.1,array,4,20
Rhynchospora_breviuscula,CM050401.1,gap,413,2065
Rhynchospora_breviuscula,CM050402.1,gap,612,3060
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,1,5
Rhynchospora_breviuscula,CM050402.1,array,1,5
Rhynchospora_breviuscula,CM050402.1,gap,66,330
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,247,1235
Rhynchospora_breviuscula,CM050402.1,array,1,5
Rhynchospora_breviuscula,CM050402.1,gap,1,5
Rhynchospora_breviuscula,CM050402.1,array,2,10
Rhynchospora_breviuscula,CM050402.1,gap,1,5
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,56,280
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,88,440
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,45,225
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,7,35
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,164,820
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,65,325
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,27,135
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,72,360
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,93,465
Rhynchospora_breviuscula,CM050402.1,array,1,5
Rhynchospora_breviuscula,CM050402.1,gap,3,15
Rhynchospora_breviuscula,CM050402.1,array,7,35
Rhynchospora_breviuscula,CM050402.1,gap,90,450
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,14,70
Rhynchospora_breviuscula,CM050402.1,array,6,30
Rhynchospora_breviuscula,CM050402.1,gap,84,420
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,63,315
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,51,255
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,116,580
Rhynchospora_breviuscula,CM050402.1,array,8,40
Rhynchospora_breviuscula,CM050402.1,gap,75,375
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,31,155
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,244,1220
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,117,585
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,23,115
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,42,210
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,5,25
Rhynchospora_breviuscula,CM050402.1,array,2,10
Rhynchospora_breviuscula,CM050402.1,gap,42,210
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,80,400
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,42,210
Rhynchospora_breviuscula,CM050402.1,array,6,30
Rhynchospora_breviuscula,CM050402.1,gap,28,140
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,108,540
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,14,70
Rhynchospora_breviuscula,CM050402.1,array,2,10
Rhynchospora_breviuscula,CM050402.1,gap,25,125
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,4,20
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,110,550
Rhynchospora_breviuscula,CM050402.1,array,8,40
Rhynchospora_breviuscula,CM050402.1,gap,90,450
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,151,755
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,118,590
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,43,215
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,47,235
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,40,200
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,85,425
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,54,270
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,95,475
Rhynchospora_breviuscula,CM050402.1,array,6,30
Rhynchospora_breviuscula,CM050402.1,gap,81,405
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,36,180
Rhynchospora_breviuscula,CM050402.1,array,10,50
Rhynchospora_breviuscula,CM050402.1,gap,113,565
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,102,510
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,42,210
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,122,610
Rhynchospora_breviuscula,CM050402.1,array,2,10
Rhynchospora_breviuscula,CM050402.1,gap,9,45
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,30,150
Rhynchospora_breviuscula,CM050402.1,array,6,30
Rhynchospora_breviuscula,CM050402.1,gap,81,405
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,54,270
Rhynchospora_breviuscula,CM050402.1,array,1,5
Rhynchospora_breviuscula,CM050402.1,gap,68,340
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,74,370
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,19,95
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,64,320
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,151,755
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,51,255
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,78,390
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,97,485
Rhynchospora_breviuscula,CM050402.1,array,2,10
Rhynchospora_breviuscula,CM050402.1,gap,10,50
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,121,605
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,74,370
Rhynchospora_breviuscula,CM050402.1,array,7,35
Rhynchospora_breviuscula,CM050402.1,gap,78,390
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,56,280
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,108,540
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,84,420
Rhynchospora_breviuscula,CM050402.1,array,7,35
Rhynchospora_breviuscula,CM050402.1,gap,54,270
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,135,675
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,100,500
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,37,185
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,98,490
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,85,425
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,61,305
Rhynchospora_breviuscula,CM050402.1,array,2,10
Rhynchospora_breviuscula,CM050402.1,gap,49,245
Rhynchospora_breviuscula,CM050402.1,array,2,10
Rhynchospora_breviuscula,CM050402.1,gap,47,235
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,62,310
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,112,560
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,147,735
Rhynchospora_breviuscula,CM050402.1,array,6,30
Rhynchospora_breviuscula,CM050402.1,gap,61,305
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,45,225
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,33,165
Rhynchospora_breviuscula,CM050402.1,array,2,10
Rhynchospora_breviuscula,CM050402.1,gap,73,365
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,70,350
Rhynchospora_breviuscula,CM050402.1,array,6,30
Rhynchospora_breviuscula,CM050402.1,gap,127,635
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,8,40
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,130,650
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,91,455
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,252,1260
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,1,5
Rhynchospora_breviuscula,CM050402.1,array,2,10
Rhynchospora_breviuscula,CM050402.1,gap,52,260
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,69,345
Rhynchospora_breviuscula,CM050402.1,array,6,30
Rhynchospora_breviuscula,CM050402.1,gap,14,70
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,72,360
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,40,200
Rhynchospora_breviuscula,CM050402.1,array,6,30
Rhynchospora_breviuscula,CM050402.1,gap,53,265
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,68,340
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,61,305
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,1,5
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,120,600
Rhynchospora_breviuscula,CM050402.1,array,2,10
Rhynchospora_breviuscula,CM050402.1,gap,2,10
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,90,450
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,31,155
Rhynchospora_breviuscula,CM050402.1,array,2,10
Rhynchospora_breviuscula,CM050402.1,gap,26,130
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,1,5
Rhynchospora_breviuscula,CM050402.1,array,1,5
Rhynchospora_breviuscula,CM050402.1,gap,37,185
Rhynchospora_breviuscula,CM050402.1,array,6,30
Rhynchospora_breviuscula,CM050402.1,gap,258,1290
Rhynchospora_breviuscula,CM050402.1,array,7,35
Rhynchospora_breviuscula,CM050402.1,gap,52,260
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,72,360
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,101,505
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,9,45
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,41,205
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,41,205
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,91,455
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,97,485
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,39,195
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,37,185
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,38,190
Rhynchospora_breviuscula,CM050402.1,array,6,30
Rhynchospora_breviuscula,CM050402.1,gap,75,375
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,123,615
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,20,100
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,103,515
Rhynchospora_breviuscula,CM050402.1,array,6,30
Rhynchospora_breviuscula,CM050402.1,gap,56,280
Rhynchospora_breviuscula,CM050402.1,array,6,30
Rhynchospora_breviuscula,CM050402.1,gap,40,200
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,157,785
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,52,260
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,45,225
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,39,195
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,123,615
Rhynchospora_breviuscula,CM050402.1,array,7,35
Rhynchospora_breviuscula,CM050402.1,gap,88,440
Rhynchospora_breviuscula,CM050402.1,array,6,30
Rhynchospora_breviuscula,CM050402.1,gap,109,545
Rhynchospora_breviuscula,CM050402.1,array,9,45
Rhynchospora_breviuscula,CM050402.1,gap,93,465
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,152,760
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,31,155
Rhynchospora_breviuscula,CM050402.1,array,3,15
Rhynchospora_breviuscula,CM050402.1,gap,58,290
Rhynchospora_breviuscula,CM050402.1,array,5,25
Rhynchospora_breviuscula,CM050402.1,gap,54,270
Rhynchospora_breviuscula,CM050402.1,array,4,20
Rhynchospora_breviuscula,CM050402.1,gap,100,500
Rhynchospora_breviuscula,CM050402.1,array,3,15
